Indicator_type,Data,Note
url,http://academy-alqalam.com/spool/bCI/znI/p3f/yblP5DV.zip,Zip containing malicious Excel spreadsheet
url,http://camdeus.com.my/spool/dkU/NfI/LSn/Pu36M0M.zip,Zip containing malicious Excel spreadsheet
url,http://camdeus.com.my/spool/uEEikHiDAw.zip,Zip containing malicious Excel spreadsheet
url,http://camdeus.com.my/spool/ZFY/Cil/E7j/RfBnggH.zip,Zip containing malicious Excel spreadsheet
url,http://coiny.buzz/spool/S/1YpEh7uQz.zip,Zip containing malicious Excel spreadsheet
url,http://dsrsmh.gob.pe/spool/tu/2L/epI1AYGG.zip,Zip containing malicious Excel spreadsheet
url,http://edukamica.pe/spool/2hD/wv5/PHx/Pi4zXZK.zip,Zip containing malicious Excel spreadsheet
url,http://emtimstore.com.ng/spool/e8/T3/YgTpSZaV.zip,Zip containing malicious Excel spreadsheet
url,http://firsthandholding.com/spool/BxA/VRK/lq9/rb0zP2A.zip,Zip containing malicious Excel spreadsheet
url,http://freecreditsc0re.com/spool/ucXzTYJPlR.zip,Zip containing malicious Excel spreadsheet
url,http://freecreditsc0re.com/spool/Uk9/Bj8/3Cc/QbgdPXu.zip,Zip containing malicious Excel spreadsheet
url,http://gohirer.co.uk/spool/o/1rlWdEt2b.zip,Zip containing malicious Excel spreadsheet
url,http://goldfundswealth.com/spool/z/ycgbTc0Ds.zip,Zip containing malicious Excel spreadsheet
url,http://happyoccasions.co.ke/spool/L/Rm3GaF9eR.zip,Zip containing malicious Excel spreadsheet
url,http://hurry2buy.in/spool/dmEa0tWJ7e.zip,Zip containing malicious Excel spreadsheet
url,http://hurry2buy.in/spool/zvj/A67/UQO/YYbmu4n.zip,Zip containing malicious Excel spreadsheet
url,http://integramedassist.com/spool/9LL/gwi/X1l/jpEGAqP.zip,Zip containing malicious Excel spreadsheet
url,http://jekola.webstarterz.com/spool/aD/Sd/Un2NQMDE.zip,Zip containing malicious Excel spreadsheet
url,http://matbenezerhotel.com/spool/nPA/Mhx/08e/GG3hMdf.zip,Zip containing malicious Excel spreadsheet
url,http://naijapromusic.com/spool/OvjTtdT4FC.zip,Zip containing malicious Excel spreadsheet
url,http://nexlvl.co.in/spool/8/4kEy0oCYh.zip,Zip containing malicious Excel spreadsheet
url,http://passiveshabake.com/spool/nbB/iZ2/z0G/DKwo312.zip,Zip containing malicious Excel spreadsheet
url,http://perguz.com/spool/7L/L5/rFy88hSR.zip,Zip containing malicious Excel spreadsheet
url,http://prediksibona.website/spool/Z/4bD1lsfCB.zip,Zip containing malicious Excel spreadsheet
url,http://sbtech.mk/spool/Df/hU/TBpwBJLj.zip,Zip containing malicious Excel spreadsheet
url,http://sbtech.mk/spool/r/UqrDJYY7K.zip,Zip containing malicious Excel spreadsheet
url,http://wekyjanmobilerepairingshop.com/spool/D7srvNhqb6.zip,Zip containing malicious Excel spreadsheet
url,http://worldunitybank.com/spool/ets/LGs/1aj/X2iwbH6.zip,Zip containing malicious Excel spreadsheet
ip_port,100.1.119.41:443,C2 address extracted from bot config
ip_port,102.65.38.67:443,C2 address extracted from bot config
ip_port,103.142.10.177:443,C2 address extracted from bot config
ip_port,105.198.236.99:995,C2 address extracted from bot config
ip_port,106.220.76.130:443,C2 address extracted from bot config
ip_port,109.12.111.14:443,C2 address extracted from bot config
ip_port,117.248.109.38:21,C2 address extracted from bot config
ip_port,120.150.218.241:995,C2 address extracted from bot config
ip_port,129.208.139.229:995,C2 address extracted from bot config
ip_port,136.143.11.232:443,C2 address extracted from bot config
ip_port,136.232.34.70:443,C2 address extracted from bot config
ip_port,140.82.49.12:443,C2 address extracted from bot config
ip_port,173.21.10.71:2222,C2 address extracted from bot config
ip_port,182.176.180.73:443,C2 address extracted from bot config
ip_port,185.53.147.51:443,C2 address extracted from bot config
ip_port,186.64.87.195:443,C2 address extracted from bot config
ip_port,189.175.200.244:80,C2 address extracted from bot config
ip_port,189.18.181.24:995,C2 address extracted from bot config
ip_port,190.229.210.128:465,C2 address extracted from bot config
ip_port,190.73.3.148:2222,C2 address extracted from bot config
ip_port,197.89.144.207:443,C2 address extracted from bot config
ip_port,2.222.167.138:443,C2 address extracted from bot config
ip_port,207.246.112.221:443,C2 address extracted from bot config
ip_port,207.246.112.221:995,C2 address extracted from bot config
ip_port,216.238.71.31:443,C2 address extracted from bot config
ip_port,216.238.71.31:995,C2 address extracted from bot config
ip_port,216.238.72.121:443,C2 address extracted from bot config
ip_port,216.238.72.121:995,C2 address extracted from bot config
ip_port,218.101.110.3:995,C2 address extracted from bot config
ip_port,24.229.150.54:995,C2 address extracted from bot config
ip_port,24.55.112.61:443,C2 address extracted from bot config
ip_port,27.223.92.142:995,C2 address extracted from bot config
ip_port,27.5.4.111:2222,C2 address extracted from bot config
ip_port,31.215.98.160:443,C2 address extracted from bot config
